student_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
5151603965,Good,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,No
4151602786,Good,Good,Very Good,Good,Good,Seating Arrangement,Yes,None of these,Excellent,No
5151603963,Excellent,Excellent,Excellent,Very Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,No
5351604641,Good,Good,Good,Average,Good,Seating Arrangement,Yes,None of these,Average,no
5351604632,Excellent,Excellent,Excellent,Very Good,Excellent,Drinking Water,Yes,Power Failure,Excellent,SENTER IS VERY GOOD AND STAFF IS VERY GOOD IN
4251603205,Poor,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Excellent,no
4251603198,Very Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,No
4151602788,Good,Good,Good,Good,Average,Ample lights,Yes,PC Restart,Very Good,NO
4251603195,Excellent,Very Good,Excellent,Excellent,Excellent,Seating Arrangement,No,None of these,Excellent,NO
4251603199,Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Good,NO  SUGGESATION
1251600316,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,Assign more time to type key words because we can not type Maharashtra.
6251605568,Poor,Good,Excellent,Poor,Poor,Seating Arrangement,No,Software lagging,Poor,POOR
5151603967,Poor,Excellent,Excellent,Excellent,Poor,Washrooms,Yes,None of these,Excellent,VOICE PROBLEM
4151602837,Good,Good,Very Good,Good,Good,Seating Arrangement,Yes,None of these,Very Good,good
3251502160,Good,Excellent,Excellent,Good,Good,Seating Arrangement,Yes,None of these,Good,No suggestion
1552600776,Very Good,Very Good,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
5151603962,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,No
4251603200,Good,Excellent,Very Good,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
5151603961,Poor,Good,Excellent,Good,Poor,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,please pay attentation towards your wise.
4151602832,Very Good,Good,Good,Good,Good,Ample lights,Yes,Internet failure,Good,NO
4551603828,Very Good,Very Good,Very Good,Good,Very Good,Waiting room,Yes,None of these,Good,s;kfdfkjjf
4251603196,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,....
4251603192,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Very Good,Good experience
5151603960,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
6251605569,Good,Excellent,Very Good,Good,Good,Drinking Water,Yes,None of these,Good,good
4151602764,Good,Poor,Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,no
4151602767,Good,Good,Good,Good,Good,Seating Arrangement,No,None of these,Good,no
5151603966,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,voice problem
4251603197,Average,Excellent,Excellent,Excellent,Good,"Seating Arrangement, Washrooms",Yes,None of these,Very Good,GIVE US DEMO AS POSSIBLE AS EARLIEAR
4151602731,Excellent,Good,Good,Good,Good,Ample lights,Yes,None of these,Good,VERY GOOD
5351604642,Good,Very Good,Average,Very Good,Excellent,Ample lights,Yes,Software lagging,Average,no
4151602732,Excellent,Excellent,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Excellent,very good
5151603985,Very Good,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
3251502159,Good,Excellent,Excellent,Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,improve voice quality
4151602806,Very Good,Good,Very Good,Very Good,Excellent,Waiting room,Yes,None of these,Very Good,no any Suggestion
4151602808,Good,Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,No any suggestion
5351604629,Excellent,Very Good,Excellent,Average,Good,Seating Arrangement,Yes,None of these,Good,Good facility
4151602753,Good,Good,Good,Very Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
5351604627,Very Good,Very Good,Very Good,Good,Good,Seating Arrangement,Yes,None of these,Good,good facility
2351601793,Good,Good,Good,Average,Poor,Seating Arrangement,No,Software lagging,Good,ok
5351604643,Average,Good,Excellent,Poor,Average,Waiting room,Yes,Software lagging,Good,Improvement in the quality of headphones
5351604630,Good,Good,Good,Very Good,Good,"Seating Arrangement, Washrooms",Yes,None of these,Good,None
5351604631,Very Good,Good,Good,Good,Very Good,Waiting room,No,None of these,Good,none
5351604628,Very Good,Good,Good,Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,Good facility
4151602735,Excellent,Very Good,Very Good,Excellent,Good,Seating Arrangement,Yes,None of these,Good,NOTHING
4251603201,Good,Excellent,Good,Very Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,No
4251603194,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
3251502164,Average,Good,Good,Excellent,Very Good,Waiting room,Yes,None of these,Good,No
4151602836,Good,Very Good,Very Good,Good,Good,"Seating Arrangement, Ample lights",No,"PC Hang, None of these",Excellent,NO MORE
5151603974,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4551603823,Excellent,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
3251502166,Very Good,Excellent,Excellent,Very Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Very Good,Excellent! Carry On....
4251603206,Excellent,Excellent,Very Good,Excellent,Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,"Our arrangement was awesome, so no any suggestion. Thank you."
8351607204,Good,Very Good,Very Good,Very Good,Excellent,Seating Arrangement,Yes,None of these,Good,working is best
5351604633,Average,Average,Good,Poor,Good,Washrooms,No,None of these,Poor,CENTER IS VERY BAD AND STAFF IS VERY BAD
4151602741,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,NO MORE
4251603188,Good,Excellent,Excellent,Excellent,Very Good,Washrooms,Yes,None of these,Excellent,NO SUGGESTION
5151603959,Poor,Average,Good,Average,Poor,Drinking Water,Yes,None of these,Excellent,no
5151603978,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
4151602744,Average,Average,Average,Average,Average,Waiting room,Yes,Internet failure,Very Good,no
4151602833,Good,Good,Good,Good,Good,Seating Arrangement,Yes,"Internet failure, None of these",Good,good
4151602752,Excellent,Excellent,Excellent,Excellent,Good,"Seating Arrangement, Ample lights, Washrooms",No,None of these,Very Good,no
4151602810,Good,Good,Good,Good,Good,Waiting room,No,None of these,Good,ok
4151602783,Good,Good,Good,Very Good,Good,Ample lights,Yes,Internet failure,Good,NO
1552600783,Good,Very Good,Average,Good,Good,Ample lights,Yes,None of these,Good,NO
1552600785,Very Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,No
4151602784,Excellent,Excellent,Excellent,Excellent,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room",Yes,None of these,Good,no
4151602809,Very Good,Very Good,Very Good,Good,Very Good,Waiting room,Yes,None of these,Good,good
3251502161,Excellent,Excellent,Excellent,Excellent,Very Good,Seating Arrangement,Yes,None of these,Excellent,no
4151602771,Good,Good,Good,Good,Good,Seating Arrangement,Yes,PC Hang,Good,no
3251602174,Good,Very Good,Very Good,Very Good,Excellent,Drinking Water,Yes,None of these,Good,no
4151602733,Very Good,Very Good,Very Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
1552600788,Good,Good,Good,Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights",Yes,PC Restart,Good,no
5151603979,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
4151602798,Good,Good,Good,Good,Very Good,Seating Arrangement,Yes,None of these,Good,No
5351604616,Excellent,Excellent,Excellent,Good,Good,Seating Arrangement,No,None of these,Excellent,"Everything is Good, Thank you."
4151602751,Very Good,Very Good,Very Good,Excellent,Average,"Seating Arrangement, Ample lights, Washrooms",No,"PC Hang, Software lagging",Good,No
4151602800,Good,Good,Good,Excellent,Good,Seating Arrangement,Yes,Power Failure,Very Good,good
3251602184,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
1451600450,Poor,Excellent,Excellent,Excellent,Poor,Seating Arrangement,No,None of these,Excellent,none of this
5151603980,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4151602738,Excellent,Excellent,Good,Good,Poor,Seating Arrangement,Yes,None of these,Good,no
4151602737,Average,Average,Average,Average,Average,Drinking Water,Yes,"Power Failure, PC Hang, Software lagging",Excellent,GOOD
3251502162,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,Excellent
4251603189,Good,Good,Very Good,Good,Very Good,Washrooms,Yes,None of these,Very Good,No sugestion
3251502167,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,not at all
3251602181,Very Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Very Good,no
2151601085,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NA
4151602730,Excellent,Excellent,Excellent,Excellent,Excellent,Washrooms,Yes,None of these,Excellent,No
5151603987,Excellent,Excellent,Good,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
5152604376,Very Good,Excellent,Very Good,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,very good
3251502170,Average,Average,Average,Average,Average,"Seating Arrangement, Ample lights",Yes,None of these,Average,no
1552600772,Average,Very Good,Very Good,Very Good,Good,Drinking Water,No,None of these,Good,NO
1551600664,Poor,Good,Poor,Poor,Poor,Seating Arrangement,No,Software lagging,Poor,123
5151603986,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Excellent,no
3251502165,Very Good,Excellent,Excellent,Very Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,Over it was a good exam.
1551600663,Poor,Excellent,Excellent,Excellent,Poor,Washrooms,Yes,None of these,Excellent,123
3251502172,Excellent,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,no
1551600662,Good,Good,Very Good,Excellent,Good,Washrooms,No,None of these,Good,thank u
5151603982,Good,Good,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,no
8351607214,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,good
8351607209,Good,Very Good,Excellent,Very Good,Good,Seating Arrangement,Yes,None of these,Good,no
3251602176,Excellent,Excellent,Excellent,Excellent,Good,Seating Arrangement,Yes,Power Failure,Excellent,no
1251600318,Very Good,Good,Very Good,Very Good,Very Good,Washrooms,Yes,None of these,Excellent,no
1151600152,Poor,Good,Poor,Poor,Poor,Seating Arrangement,Yes,"PC Hang, Internet failure, Software lagging, PC Restart",Good,Please don take online exam because average student and rural students are not familiar with this system. We are facing lot of difficulty at online exam. So please use earlier pattern to conduct exam for GCC Shorthand.
3251602178,Very Good,Excellent,Excellent,Excellent,Good,Seating Arrangement,Yes,None of these,Excellent,no
8351607231,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,good
8351607242,Good,Excellent,Very Good,Excellent,Very Good,Drinking Water,Yes,None of these,Average,Good
3251602180,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,NO
3251502163,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
8351607223,Very Good,Excellent,Excellent,Excellent,Very Good,Seating Arrangement,Yes,None of these,Excellent,EXCELLENT
3251602175,Good,Good,Good,Average,Good,Drinking Water,Yes,"Software lagging, None of these",Good,no
4151602729,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no one
3251502169,Very Good,Very Good,Excellent,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,no
3251502171,Poor,Excellent,Excellent,Average,Poor,"Seating Arrangement, Ample lights, Waiting room",Yes,None of these,Very Good,Not Clear voice
8351607247,Poor,Poor,Poor,Poor,Poor,Drinking Water,Yes,None of these,Poor,no
4151602778,Good,Good,Good,Good,Good,Seating Arrangement,No,PC Restart,Good,No any suggestions
4151602747,Average,Excellent,Excellent,Excellent,Average,Seating Arrangement,Yes,None of these,Good,NO ONE
4151602746,Very Good,Very Good,Very Good,Excellent,Excellent,Seating Arrangement,Yes,None of these,Very Good,NO
8351607212,Good,Good,Good,Very Good,Average,Seating Arrangement,Yes,None of these,Good,seating arrangment must be proper
1551600657,Average,Excellent,Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,nathing
6451605778,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,ok
4251603193,Good,Good,Good,Good,Good,Drinking Water,Yes,None of these,Good,no suggestion
1551500633,Poor,Poor,Poor,Poor,Poor,Washrooms,Yes,Power Failure,Poor,no
4151602743,Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Excellent,good
1451600439,Average,Very Good,Very Good,Very Good,Good,"Seating Arrangement, Ample lights, Waiting room",No,None of these,Good,Increase waiting time between passage.
2351601785,Poor,Good,Good,Very Good,Good,"Drinking Water, Washrooms",No,"Internet failure, Software lagging",Average,network issue solve
4451603764,Good,Excellent,Excellent,Very Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,PC Hang,Excellent,No Suggestion
8351607205,Very Good,Excellent,Good,Very Good,Excellent,Drinking Water,Yes,"Power Failure, PC Hang, Software lagging",Excellent,short hand exam is very best.
1451600445,Very Good,Good,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Excellent,no
1451600437,Very Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Washrooms",Yes,None of these,Very Good,first passage and second passage are not giving 2 mintes break please give next time to give time 2 minets thank you!
