id,center,ip_address,disk_id,mac_address
1552,6151,10.1.3.36,WD-WCC6Y6SLA0NH,F46B8CC61011
1553,5451,192.168.0.205,AA000000000000001109,3417EBB7806D
1554,6151,172.16.1.128,W9AGG4CP,1CA0B87C78FA
1555,6151,172.16.1.170,WD-WCC6Y4HET8N1,1C666D988ECA
1556,5451,192.168.0.120,YS202010009507AA,3417EBA593C4
1557,5451,192.168.0.245,YS202010001075AA,64006A05F8AA
1558,7551,192.168.0.13,GX2560423174063GVC30,D8CB8A9192DF
1559,5451,192.168.0.174,AA000000000000001328,989096AF47C8
1560,7551,192.168.0.163,YS2022108800076,6C3BE52A1F48
1561,5451,192.168.0.222,YS202010003087AA,3417EBC320E3
1562,5451,192.168.0.188,YS202010006993AA,C81F66417483
1563,5451,192.168.0.164,YS202010001384AA,989096B7FB3E
1564,7551,192.168.0.198,YS20221009900386,6C3BE533C8B0
1565,5451,192.168.0.182,YS202010008359AA,1866DA1CC0C8
1566,4251,192.168.168.119,WD-WCC2ETR89625,C81F6639D32E
1567,4251,192.168.168.108,WD-WCC2ETP60452,C81F6639D197
1568,4251,192.168.168.130,WD-WCC2ETN31125,C81F6639D498
1569,1551,172.17.0.95,WD-WCC6Y6FH8KAJ,6C4B901CAC01
1570,5451,192.168.0.177,YS202010009534AA,64006A44A967
1571,5451,192.168.0.226,YS202010009057AA,3417EBBB346F
1572,4251,192.168.168.145,Z2AFX31Q,D067E51A01C8
1573,5451,192.168.0.216,YS202010011119AA,3417EBB6A87C
1574,5451,192.168.0.183,YS202010008837AA,3417EBB22B6A
1575,5451,192.168.0.223,YS202010008282AA,989096A31EFA
1576,4251,192.168.168.106,Z6E8BZ90,F8BC128160BB
1577,5451,192.168.0.131,AA000000000000001087,3417EBB66EEF
1578,5451,192.168.0.142,YS202010009167AA,F8B156BE698F
1579,5451,192.168.0.125,YS202010009062AA,989096C53E11
1580,5451,192.168.0.141,YS202010009160AA,989096A87695
1581,5451,192.168.0.159,AA000000000000000988,64006A4110F5
1582,5451,192.168.0.178,YS202010009232AA,3417EBB4E727
1583,5451,192.168.0.208,YS202010004667AA,3417EBBB2B60
1584,5451,192.168.0.201,YS202010005066AA,3417EBBB344F
1585,5551,192.168.0.107,TMT15TVG2510807,F8B156D8D9E7
1586,5451,192.168.0.236,AA000000000000001084,3417EBBC3A46
1587,5451,192.168.0.185,YS202010001298AA,3417EBB24506
1588,8151,10.1.10.128,WD-WCAS29240293,4437E664ABF8
1589,1451,192.168.1.46,0000_0000_0000_0000_0000_0100_0000_0000.,D85ED3FD61D1
1590,8151,10.1.10.78,WD-WCAS2C265486,4437E66279B6
1591,1451,192.168.1.12,WD-WCC6Y0YP4PA8,D85ED367655D
1592,1451,192.168.1.105,WD-WCC6Y5YV2N9J,D85ED3675A4B
1593,1451,192.168.1.103,WD-WCC6Y3RJ3CP0,D85ED3675F58
1594,1451,192.168.1.115,88R4A3RMS,D85ED367599F
1595,1451,192.168.1.7,WD-WCC6Y5RV6YY1,D85ED3676524
1596,1451,192.168.1.8,WD-WCC6Y6EZ281D,D85ED36752EE
1597,8151,10.1.10.56,WD-WCAS2D976071,4437E655DB63
1598,8151,10.1.10.209,WD-WCAS2A892976,4437E62DE1DB
1599,1451,192.168.1.113,WD-WCC6Y6EZ2V2A,D85ED36757F9
1600,1451,192.168.1.106,ASAA23330107857,74563C8BE47A
1601,6151,172.16.5.50,W9AGG4BJ,24EE9A6EC89B
1602,1451,192.168.1.108,ASAA23330107855,74563C8BEEB0
1603,1451,192.168.1.11,ASAA23330107853,74563C8BE4B1
1604,5251,192.168.2.178,WD-WCC6Y0VNV3ZL,F4939FF70987
1605,1451,192.168.1.24,ASAA23330102656,74563C8BEEAA
1606,5251,192.168.2.176,WD-WCC6Y5JK699H,1CA0B8782581
1607,1451,192.168.1.10,ASAA23330107858,74563C8BE47F
1608,5251,192.168.2.173,WD-WCC6Y5HK7XZZ,F4939FF7085D
1609,1451,192.168.1.21,WD-WCC6Y2PPY672,D85ED36762B3
1610,1451,192.168.1.26,DWS2306P256G6561,38D547189550
1611,1451,192.168.1.16,0000_0000_0000_0000_0000_0100_0000_0000.,D85ED3FD6237
1612,1451,192.168.1.17,WD-WCC6Y6RESFNP,D85ED3676573
1613,1451,192.168.1.19,87RMRAXNS,D85ED367598C
1614,1451,192.168.1.20,87RMG87NS,D85ED367574A
1615,1451,192.168.1.15,WD-WCC6Y7CT2ZYA,D85ED36752DE
1616,1451,192.168.1.14,WD-WCC6Y3CV438D,D85ED3675997
1617,1451,192.168.1.13,WD-WCC6Y4NNLTHX,D85ED3675714
1618,1451,192.168.56.1,WD-WCC6Y4JXFF85,48BA4E574D87
1619,6151,172.16.1.201,WD-WCC6Y7RLT0ZX,6C4B9071B362
1620,6151,172.16.1.146,WD-WCC6Y1RFYXXC,6C4B9071B21F
1621,1451,192.168.1.29,WD-WCC6Y3JLCZSV,48BA4E56FB6A
1622,1451,192.168.1.80,WD-WCC6Y4JXFN4R,48BA4E574D4B
1623,5551,192.168.0.106,TMT15TVG2510806,F8B156DFF394
1624,1451,192.168.1.9,WD-WCC6Y3JLC9PK,48BA4E56FD60
1625,1451,192.168.1.74,WD-WCC6Y3LXUC6K,48BA4E56FD61
1626,1451,192.168.187.1,WD-WCC6Y7SHL1LV,48BA4E56FCE2
1627,5551,192.168.0.109,TMT15TVG2510846,F8B156C2BEAA
1628,1451,192.168.137.1,WD-WCC6Y5NX8UFJ,48BA4E574E34
1629,5551,192.168.0.134,WD-WCC2E6SYS5C1,989096DECDC1
1630,4251,192.168.168.121,WD-WCC2ETP60653,C81F6639D3D9
1631,4251,192.168.168.109,WD-WCC2ETR89865,C81F6639B87E
1632,6351,10.10.111.88,AA000000000000002035,4437E6A2E69E
1633,6351,10.10.111.87,AA000000000000002515,6C3BE5244219
1634,6351,10.10.111.89,WD-WCC2EMH42846,4437E6A36CB5
1635,6351,10.10.111.96,202020202020504a353132375246503233334b56,10604B88EE14
1636,6351,10.10.111.85,AA000000000000004746,4437E6A2E68B
1637,6351,10.10.111.93,JP1572FR2JN2XK,6C3BE519EA5C
1638,4251,192.168.168.140,WD-WCC2ETR80156,C81F6639D3CD
1639,6351,10.10.111.91,202020202020504a3531323752464d32424e4b58,78ACC09E11DA
1640,8251,192.168.1.216,KRN231130926,6C0B844501E3
1641,8251,192.168.1.229,THBB13TVG2505539,6C0B846CB586
1642,5251,192.168.2.201,S2A1JTZ1,8C89A53CCDDA
1643,6151,172.16.2.189,Z9ATJKB7,6C4B9071A7BC
1644,6151,172.16.0.125,WD-WCC6Y1EV8JAR,6C4B9071A703
1645,6151,172.16.1.152,WD-WCC6Y3ADR9U6,6C4B9071A6E9
